id,date,state,city,address,n_killed,n_injured,incident_url
2340554,"June 26, 2022",Colorado,Denver,W 43rd Ave and Lipan St,0,1,https://www.gunviolencearchive.org/incident/2340554
2341023,"June 26, 2022",Michigan,Detroit,Telegraph Rd and W McNichols Rd,1,1,https://www.gunviolencearchive.org/incident/2341023
2341681,"June 26, 2022",Texas,Corpus Christi,5000 block of Gollihar Rd,1,0,https://www.gunviolencearchive.org/incident/2341681
2341383,"June 26, 2022",Florida,Pensacola,3114 Doctor MLK Jr Dr,1,1,https://www.gunviolencearchive.org/incident/2341383
2342679,"June 26, 2022",Florida,Bronson,N/A,0,1,https://www.gunviolencearchive.org/incident/2342679
2341645,"June 26, 2022",Florida,Big Pine Key,30000 block of Coconut Hwy,0,1,https://www.gunviolencearchive.org/incident/2341645
2340533,"June 26, 2022",New York,Brooklyn,215 Wortman Ave,0,1,https://www.gunviolencearchive.org/incident/2340533
2340979,"June 26, 2022",Texas,Dallas,7200 block of Ferguson Rd,1,0,https://www.gunviolencearchive.org/incident/2340979
2344639,"June 26, 2022",Ohio,Cincinnati,E 12th St,0,1,https://www.gunviolencearchive.org/incident/2344639
2340905,"June 26, 2022",Texas,Port Arthur,2800 block of 59th St,1,0,https://www.gunviolencearchive.org/incident/2340905
2341126,"June 26, 2022",Arizona,Phoenix,83rd Ave and McDowell Rd,1,0,https://www.gunviolencearchive.org/incident/2341126
2341480,"June 26, 2022",Colorado,Pueblo,2700 block of 6th Ave,1,0,https://www.gunviolencearchive.org/incident/2341480
2341505,"June 26, 2022",Colorado,Denver,8800 block of E Martin Luther King Jr Blvd,0,1,https://www.gunviolencearchive.org/incident/2341505
2340520,"June 26, 2022",Maryland,Baltimore,600 block of Thames St,0,2,https://www.gunviolencearchive.org/incident/2340520
2341097,"June 26, 2022",Florida,Homestead,NW 8th Ave and NW 4th St,1,2,https://www.gunviolencearchive.org/incident/2341097
2341477,"June 26, 2022",Florida,Miami Gardens,2100 block of NW 184th St,0,1,https://www.gunviolencearchive.org/incident/2341477
2341474,"June 26, 2022",Indiana,Mishawaka,1900 block of Milburn Blvd,1,0,https://www.gunviolencearchive.org/incident/2341474
2340506,"June 26, 2022",Illinois,Chicago,2400 block of W 71st St,0,2,https://www.gunviolencearchive.org/incident/2340506
2340504,"June 26, 2022",Maryland,Baltimore,1900 block of Grinnalds Ave,0,1,https://www.gunviolencearchive.org/incident/2340504
2340500,"June 26, 2022",Florida,Quincy,2400 Block of Havana Hwy,1,0,https://www.gunviolencearchive.org/incident/2340500
2340473,"June 26, 2022",Texas,San Antonio,3805 Blanco Rd,1,3,https://www.gunviolencearchive.org/incident/2340473
2340696,"June 26, 2022",Texas,Winona,18005 FM 2767,0,5,https://www.gunviolencearchive.org/incident/2340696
2340492,"June 26, 2022",Missouri,Kansas City,W 9th St and Wyandotte St,0,3,https://www.gunviolencearchive.org/incident/2340492
2341446,"June 26, 2022",Indiana,Indianapolis,N/A,0,1,https://www.gunviolencearchive.org/incident/2341446
2344580,"June 26, 2022",Illinois,Chicago,2100 block of W Jackson Blvd,0,1,https://www.gunviolencearchive.org/incident/2344580
2340488,"June 26, 2022",Indiana,Indianapolis,1500 block of Renton St,1,1,https://www.gunviolencearchive.org/incident/2340488
2341425,"June 26, 2022",Pennsylvania,Duquesne,Savey St,0,1,https://www.gunviolencearchive.org/incident/2341425
2341415,"June 26, 2022",Washington,Seattle,23rd Ave and E Jefferson St,0,1,https://www.gunviolencearchive.org/incident/2341415
2341402,"June 26, 2022",Florida,Jacksonville,Lem Turner Rd and E Water St,0,2,https://www.gunviolencearchive.org/incident/2341402
2341394,"June 26, 2022",Florida,Jacksonville,4600 block of Ken Knight Dr,1,0,https://www.gunviolencearchive.org/incident/2341394
2340446,"June 26, 2022",Illinois,Chicago,1000 block of W 14th St,0,1,https://www.gunviolencearchive.org/incident/2340446
2341396,"June 26, 2022",Washington,Othello,2200 Block of W Charla Rd,1,0,https://www.gunviolencearchive.org/incident/2341396
2340443,"June 26, 2022",Illinois,Chicago,2300 block of N Lowell Ave,0,1,https://www.gunviolencearchive.org/incident/2340443
2340481,"June 26, 2022",Pennsylvania,Belle Vernon,1713 Rostraver Rd,0,2,https://www.gunviolencearchive.org/incident/2340481
2341132,"June 26, 2022",Arizona,Tucson,2400 block of N Jordan Dr,1,0,https://www.gunviolencearchive.org/incident/2341132
2341375,"June 26, 2022",North Carolina,Durham,Elm St and E Main St,0,1,https://www.gunviolencearchive.org/incident/2341375
2340644,"June 26, 2022",Illinois,Chicago,3506 W Cermak Rd,0,1,https://www.gunviolencearchive.org/incident/2340644
2340623,"June 26, 2022",Illinois,Chicago,320 S Pulaski Rd,1,1,https://www.gunviolencearchive.org/incident/2340623
2341207,"June 26, 2022",Ohio,Columbus,782 N High St,0,2,https://www.gunviolencearchive.org/incident/2341207
2343467,"June 26, 2022",Oregon,Portland,12600 block of SE Division St,0,1,https://www.gunviolencearchive.org/incident/2343467
2341154,"June 26, 2022",Maryland,Baltimore,600 Block of E 29th St,0,1,https://www.gunviolencearchive.org/incident/2341154
2341287,"June 26, 2022",California,Vallejo,Griffin Dr and Gateway Dr,0,1,https://www.gunviolencearchive.org/incident/2341287
2341142,"June 26, 2022",District of Columbia,Washington,900 Block of Kennedy St NW,0,1,https://www.gunviolencearchive.org/incident/2341142
2341247,"June 26, 2022",Ohio,Columbus,300 block of S Harris Ave,0,1,https://www.gunviolencearchive.org/incident/2341247
2341417,"June 26, 2022",Washington,Spokane,3000 block of N Martin St,0,1,https://www.gunviolencearchive.org/incident/2341417
2342457,"June 26, 2022",New York,Rochester,400 block of Lyell Ave,0,1,https://www.gunviolencearchive.org/incident/2342457
2341199,"June 26, 2022",Virginia,Portsmouth,1500 block of Lasalle Ave,0,1,https://www.gunviolencearchive.org/incident/2341199
2341195,"June 26, 2022",Virginia,Portsmouth,N/A,0,1,https://www.gunviolencearchive.org/incident/2341195
2342513,"June 26, 2022",New York,Newburgh,200 block of Lander St,0,1,https://www.gunviolencearchive.org/incident/2342513
2340530,"June 26, 2022",Arkansas,North Little Rock,3100 block of Donaghey Dr,1,1,https://www.gunviolencearchive.org/incident/2340530
2340806,"June 26, 2022",Missouri,Kansas City,5200 block of E 29th St,1,0,https://www.gunviolencearchive.org/incident/2340806
2342511,"June 26, 2022",Arkansas,Little Rock,W 65th St,0,1,https://www.gunviolencearchive.org/incident/2342511
2342509,"June 26, 2022",Arkansas,Little Rock,N/A,0,1,https://www.gunviolencearchive.org/incident/2342509
2342464,"June 26, 2022",Alabama,Birmingham (Ensley),1600 block of 19th St,1,0,https://www.gunviolencearchive.org/incident/2342464
2342506,"June 26, 2022",Arkansas,Little Rock,Wright Ave,0,1,https://www.gunviolencearchive.org/incident/2342506
2341509,"June 26, 2022",Louisiana,New Orleans,2000 block of Louisa St,1,0,https://www.gunviolencearchive.org/incident/2341509
2340909,"June 26, 2022",Tennessee,Cordova,2016 Steeplebrook Dr,0,1,https://www.gunviolencearchive.org/incident/2340909
2340919,"June 26, 2022",Tennessee,Memphis,400 E Eh Crump Blvd,1,0,https://www.gunviolencearchive.org/incident/2340919
2341104,"June 26, 2022",Alabama,Mobile (Prichard),3000 St Stephens Rd,0,2,https://www.gunviolencearchive.org/incident/2341104
2340409,"June 26, 2022",Washington,Tacoma,5415 S Tacoma Way,0,8,https://www.gunviolencearchive.org/incident/2340409
2341881,"June 26, 2022",West Virginia,Gallipolis Ferry,Wood School Rd,1,0,https://www.gunviolencearchive.org/incident/2341881
2341161,"June 26, 2022",Louisiana,New Orleans,St Roch Ave and N Miro St,0,1,https://www.gunviolencearchive.org/incident/2341161
2341164,"June 26, 2022",Nevada,Las Vegas,E Fremont St and S 15th St,0,1,https://www.gunviolencearchive.org/incident/2341164
2341517,"June 26, 2022",Colorado,Aurora,E 13th Pl and N Ursula St,1,0,https://www.gunviolencearchive.org/incident/2341517
2341158,"June 26, 2022",Louisiana,New Orleans,700 block of Louisiana Ave,0,1,https://www.gunviolencearchive.org/incident/2341158
2341149,"June 26, 2022",Maryland,Baltimore,1300 Block of Laurent St,0,1,https://www.gunviolencearchive.org/incident/2341149
2341140,"June 26, 2022",District of Columbia,Washington,3500 Block of Stanton Rd SE,0,1,https://www.gunviolencearchive.org/incident/2341140
2341136,"June 26, 2022",Arizona,Phoenix,8130 N Black Canyon Hwy,0,1,https://www.gunviolencearchive.org/incident/2341136
2343333,"June 26, 2022",Pennsylvania,Reading,200 block of N 6th St,0,1,https://www.gunviolencearchive.org/incident/2343333
2341441,"June 26, 2022",Washington,Seattle,10th Ave S and S Jackson St,0,2,https://www.gunviolencearchive.org/incident/2341441
2342359,"June 26, 2022",North Carolina,Mocksville,1100 block of Junction Rd,2,0,https://www.gunviolencearchive.org/incident/2342359
2341921,"June 26, 2022",Pennsylvania,Philadelphia,200 block of E Hortter St,1,0,https://www.gunviolencearchive.org/incident/2341921
2341113,"June 26, 2022",Alabama,Tuscaloosa,745 Tamaha Trace NE,1,1,https://www.gunviolencearchive.org/incident/2341113
2341110,"June 26, 2022",Kentucky,Lexington,400 block of Angliana Ave,0,1,https://www.gunviolencearchive.org/incident/2341110
2341806,"June 26, 2022",Georgia,Atlanta,2293 Peachtree Rd,1,2,https://www.gunviolencearchive.org/incident/2341806
2342349,"June 26, 2022",Maryland,Baltimore,600 block of S Broadway,0,2,https://www.gunviolencearchive.org/incident/2342349
2344265,"June 26, 2022",North Carolina,Greenville,305 William Horice Cir,0,1,https://www.gunviolencearchive.org/incident/2344265
2341094,"June 26, 2022",Alabama,Marbury,3000 block of AL-143,1,0,https://www.gunviolencearchive.org/incident/2341094
2341356,"June 26, 2022",Louisiana,Harvey,900 block of Manhattan Blvd,1,0,https://www.gunviolencearchive.org/incident/2341356
2341004,"June 26, 2022",North Carolina,Charlotte,4700 Tuckaseegee Rd,1,0,https://www.gunviolencearchive.org/incident/2341004
2341360,"June 26, 2022",Pennsylvania,Pittsburgh (Wilkinsburg),1300 block of Coal St,0,1,https://www.gunviolencearchive.org/incident/2341360
2340927,"June 26, 2022",Texas,Houston,4 Rittenhouse St,0,1,https://www.gunviolencearchive.org/incident/2340927
2342307,"June 26, 2022",New York,Brooklyn,1400 E New York Ave,0,1,https://www.gunviolencearchive.org/incident/2342307
2341037,"June 26, 2022",North Carolina,Winston Salem (Winston-salem),3600 Block of Bates Dr,0,1,https://www.gunviolencearchive.org/incident/2341037
2343234,"June 26, 2022",Pennsylvania,Dalton (North Abington Township),1839 N Abington Rd,0,1,https://www.gunviolencearchive.org/incident/2343234
2342284,"June 26, 2022",North Carolina,Charlotte,1200 Harrill St,0,1,https://www.gunviolencearchive.org/incident/2342284
2344134,"June 29, 2022",Virginia,Portsmouth,5100 block of George Washington Hwy,0,2,https://www.gunviolencearchive.org/incident/2344134
2344311,"June 29, 2022",Louisiana,Shreveport,2500 block of Drexel St,0,1,https://www.gunviolencearchive.org/incident/2344311
2344297,"June 29, 2022",North Carolina,Durham,Mt Sinai Rd and Murphy School Rd,0,1,https://www.gunviolencearchive.org/incident/2344297
2344307,"June 29, 2022",North Carolina,Durham,1237 Naples Pl,0,1,https://www.gunviolencearchive.org/incident/2344307
2344139,"June 29, 2022",Virginia,Norfolk,6225 Alexander St,1,1,https://www.gunviolencearchive.org/incident/2344139
2344292,"June 29, 2022",District of Columbia,Washington,3200 block of E St SE,0,1,https://www.gunviolencearchive.org/incident/2344292
2344063,"June 29, 2022",Tennessee,Nashville,River Rd Pike and Gower Rd,1,0,https://www.gunviolencearchive.org/incident/2344063
2344284,"June 29, 2022",North Carolina,Greensboro,Westhaven Dr,0,1,https://www.gunviolencearchive.org/incident/2344284
2345265,"June 29, 2022",Tennessee,Memphis,2700 block of Lamar Ave,0,1,https://www.gunviolencearchive.org/incident/2345265
2344087,"June 29, 2022",Virginia,Richmond,4101 North Ave,0,1,https://www.gunviolencearchive.org/incident/2344087
2345260,"June 29, 2022",California,Port Hueneme,Bard St and J St,0,2,https://www.gunviolencearchive.org/incident/2345260
2344985,"June 29, 2022",Tennessee,Memphis,Race St and E McLemore Ave,1,0,https://www.gunviolencearchive.org/incident/2344985
2345232,"June 29, 2022",California,Oakland,7800 block of International Blvd,0,2,https://www.gunviolencearchive.org/incident/2345232
2344137,"June 29, 2022",South Carolina,North Charleston,3615 Dorchester Rd,1,0,https://www.gunviolencearchive.org/incident/2344137
2344263,"June 29, 2022",Louisiana,New Orleans,I-10 and Carrollton Ave,0,1,https://www.gunviolencearchive.org/incident/2344263
2344190,"June 29, 2022",Kentucky,Louisville,6400 block of Triplett Dr,0,1,https://www.gunviolencearchive.org/incident/2344190
2344072,"June 29, 2022",Texas,San Antonio,7000 block of Calle Fincias,1,0,https://www.gunviolencearchive.org/incident/2344072
2344257,"June 29, 2022",Tennessee,Memphis,3000 Overton Crossing St,0,2,https://www.gunviolencearchive.org/incident/2344257
2343382,"June 29, 2022",North Carolina,Charlotte,2900 block of Westbury Lake Dr,1,0,https://www.gunviolencearchive.org/incident/2343382
2345171,"June 29, 2022",California,Soledad,Alahambra St and Las Flores St,0,1,https://www.gunviolencearchive.org/incident/2345171
2345122,"June 29, 2022",New York,Bronx,841 E 216th St,0,1,https://www.gunviolencearchive.org/incident/2345122
2345267,"June 29, 2022",Georgia,Valdosta,100 block of Baisden Ave,1,0,https://www.gunviolencearchive.org/incident/2345267
2345153,"June 29, 2022",Illinois,Crystal Lake,45 W Franklin Ave,1,0,https://www.gunviolencearchive.org/incident/2345153
2344199,"June 29, 2022",New York,Buffalo,50 block of Courtland Ave,0,1,https://www.gunviolencearchive.org/incident/2344199
2344183,"June 29, 2022",Kentucky,Louisville,Whispering Hills Blvd,0,1,https://www.gunviolencearchive.org/incident/2344183
2344161,"June 29, 2022",New York,Rochester,N Clinton Ave and Andrews St,0,1,https://www.gunviolencearchive.org/incident/2344161
2344157,"June 29, 2022",Texas,Houston,3902 Corder St,0,1,https://www.gunviolencearchive.org/incident/2344157
2345104,"June 29, 2022",Illinois,Kankakee,662 W Merchant St,3,0,https://www.gunviolencearchive.org/incident/2345104
2345054,"June 29, 2022",Texas,San Antonio,200 block of Rex St,1,0,https://www.gunviolencearchive.org/incident/2345054
2344105,"June 29, 2022",Virginia,Richmond,2400 block of Apollo Rd,0,2,https://www.gunviolencearchive.org/incident/2344105
2345034,"June 29, 2022",Pennsylvania,Philadelphia,1300 block of Windrim Ave,1,0,https://www.gunviolencearchive.org/incident/2345034
2345023,"June 29, 2022",Pennsylvania,Philadelphia,1900 block of W Somerset St,0,2,https://www.gunviolencearchive.org/incident/2345023
2345018,"June 29, 2022",Pennsylvania,Philadelphia,6300 block of Lebanon Ave,0,1,https://www.gunviolencearchive.org/incident/2345018
2345012,"June 29, 2022",Pennsylvania,Philadelphia,1300 block of W Seltzer St,0,1,https://www.gunviolencearchive.org/incident/2345012
2344927,"June 29, 2022",Virginia,Lynchburg,2200 block of Poplar St,0,1,https://www.gunviolencearchive.org/incident/2344927
2344225,"June 29, 2022",Alabama,Centreville,AL-25 and Bulldog Bend Rd,1,1,https://www.gunviolencearchive.org/incident/2344225
2343998,"June 29, 2022",Pennsylvania,Duquesne,200 block of Seward St,0,1,https://www.gunviolencearchive.org/incident/2343998
2344661,"June 29, 2022",Indiana,Camby,8700 block of Hosta Way,1,0,https://www.gunviolencearchive.org/incident/2344661
2344076,"June 29, 2022",Texas,Canyon Lake,300 block of Campbell Dr,1,0,https://www.gunviolencearchive.org/incident/2344076
2343987,"June 29, 2022",Texas,Channelview,700 block of Coolidge St,1,0,https://www.gunviolencearchive.org/incident/2343987
2344784,"June 29, 2022",Texas,El Paso,1900 block of Zaragoza Rd,1,0,https://www.gunviolencearchive.org/incident/2344784
2343618,"June 29, 2022",Michigan,Westland,35270 Glenwood Rd,1,0,https://www.gunviolencearchive.org/incident/2343618
2344434,"June 29, 2022",West Virginia,Tornado,Smith Creek Rd,0,1,https://www.gunviolencearchive.org/incident/2344434
2344017,"June 29, 2022",New Jersey,Jersey City,Bayview Ave and Martin Luther King Dr,0,2,https://www.gunviolencearchive.org/incident/2344017
2344008,"June 29, 2022",New Jersey,Jersey City,166 Bayview Ave,0,4,https://www.gunviolencearchive.org/incident/2344008
2343546,"June 29, 2022",Texas,Houston,1111 Berry Rd,1,0,https://www.gunviolencearchive.org/incident/2343546
2344886,"June 29, 2022",California,Los Angeles (Commerce),5600 block of Randolph St,1,1,https://www.gunviolencearchive.org/incident/2344886
2344718,"June 29, 2022",Texas,Irving,1901 N MacArthur Blvd,1,0,https://www.gunviolencearchive.org/incident/2344718
2344890,"June 29, 2022",Texas,Dallas,1200 block of Woodview Ln,1,0,https://www.gunviolencearchive.org/incident/2344890
2344516,"June 29, 2022",Massachusetts,Taunton,Mador Ave,0,1,https://www.gunviolencearchive.org/incident/2344516
2344740,"June 29, 2022",Massachusetts,Worcester,Millbury St and Lafayette St,1,0,https://www.gunviolencearchive.org/incident/2344740
2343974,"June 29, 2022",Wisconsin,Milwaukee,7900 block of W Nash St,0,1,https://www.gunviolencearchive.org/incident/2343974
2344394,"June 29, 2022",Wisconsin,Madison,2901 Dryden Dr,0,2,https://www.gunviolencearchive.org/incident/2344394
2344915,"June 29, 2022",Connecticut,Bridgeport,800 block of Hancock Ave,0,1,https://www.gunviolencearchive.org/incident/2344915
2344518,"June 29, 2022",Texas,Fort Worth,3200 block of Olive Pl,1,0,https://www.gunviolencearchive.org/incident/2344518
2343951,"June 29, 2022",Texas,Fort Worth,New York Ave and E Ramsey Ave,0,1,https://www.gunviolencearchive.org/incident/2343951
2344837,"June 29, 2022",Texas,Houston,200 Hollow Tree Ln,1,1,https://www.gunviolencearchive.org/incident/2344837
2344406,"June 29, 2022",Alabama,Birmingham,4500 block of 8th Ter N,0,1,https://www.gunviolencearchive.org/incident/2344406
2343912,"June 29, 2022",Missouri,Saint Louis (Spanish Lake),11900 block of Iguana Terr,1,0,https://www.gunviolencearchive.org/incident/2343912
2344793,"June 29, 2022",Texas,San Antonio,Dora St and San Pedro Ave,1,0,https://www.gunviolencearchive.org/incident/2344793
2344379,"June 29, 2022",Alabama,Eutaw,Co Rd 53,2,0,https://www.gunviolencearchive.org/incident/2344379
2344644,"June 29, 2022",Illinois,Marion,13000 block of Griffith Ln,1,0,https://www.gunviolencearchive.org/incident/2344644
2344782,"June 29, 2022",Louisiana,Shreveport,4000 Jewella Ave,0,1,https://www.gunviolencearchive.org/incident/2344782
2343891,"June 29, 2022",Minnesota,Minneapolis,E 24th St and 14th Ave S,0,1,https://www.gunviolencearchive.org/incident/2343891
2344704,"June 29, 2022",Ohio,Youngstown,300 block of Mistletoe Ave,0,1,https://www.gunviolencearchive.org/incident/2344704
2343847,"June 29, 2022",New York,Rochester,Magnolia St and Jefferson Ave,0,1,https://www.gunviolencearchive.org/incident/2343847
2343651,"June 29, 2022",New Mexico,Albuquerque,7817 Central Ave SE,1,0,https://www.gunviolencearchive.org/incident/2343651
2344742,"June 29, 2022",California,Fresno,1460 E Champlain Dr,0,1,https://www.gunviolencearchive.org/incident/2344742
2344734,"June 29, 2022",Alabama,Huntsville,4011 University Dr,1,0,https://www.gunviolencearchive.org/incident/2344734
2345831,"June 29, 2022",Ohio,Lorain,N/A,0,1,https://www.gunviolencearchive.org/incident/2345831
2344732,"June 29, 2022",Wisconsin,Milwaukee,N 7th St and W Locust St,0,1,https://www.gunviolencearchive.org/incident/2344732
2350330,"June 29, 2022",Colorado,Penrose,N/A,1,0,https://www.gunviolencearchive.org/incident/2350330
2343798,"June 29, 2022",Florida,Orlando,8800 block of S Orange Blossom Trail,0,1,https://www.gunviolencearchive.org/incident/2343798
2344403,"June 29, 2022",Colorado,Pueblo,4500 block of Dillon Dr,1,1,https://www.gunviolencearchive.org/incident/2344403
2344651,"June 29, 2022",Ohio,Cleveland,11609 Miles Ave,1,0,https://www.gunviolencearchive.org/incident/2344651
2345396,"June 29, 2022",North Carolina,Hillsborough,200 block of Nash St,1,0,https://www.gunviolencearchive.org/incident/2345396
2343774,"June 29, 2022",Illinois,Chicago,1500 block of S Fairfield Ave,0,1,https://www.gunviolencearchive.org/incident/2343774
2344151,"June 29, 2022",California,Moreno Valley,24300 block of Eucalyptus Ave,1,0,https://www.gunviolencearchive.org/incident/2344151
2344714,"June 29, 2022",Texas,Houston,4500 block of Wylie St,0,1,https://www.gunviolencearchive.org/incident/2344714
2344035,"June 29, 2022",Tennessee,Cordova,1600 block of Oaken Bucket Dr,1,0,https://www.gunviolencearchive.org/incident/2344035
2344671,"June 29, 2022",Indiana,Indianapolis,2800 block of N Post Rd,0,1,https://www.gunviolencearchive.org/incident/2344671
2344684,"June 29, 2022",West Virginia,Huntington,2900 1st Ave,1,0,https://www.gunviolencearchive.org/incident/2344684
2344201,"June 29, 2022",Pennsylvania,Philadelphia,1100 block of E Price St,0,4,https://www.gunviolencearchive.org/incident/2344201
2344746,"June 29, 2022",Hawaii,Kihei,Maui Veterans Hwy and Mokulele Hwy,0,1,https://www.gunviolencearchive.org/incident/2344746
2344166,"June 29, 2022",South Carolina,Columbia,7301 Parklane Rd,0,1,https://www.gunviolencearchive.org/incident/2344166
2344647,"June 29, 2022",Indiana,Indianapolis,3100 block of Manor Ct,0,1,https://www.gunviolencearchive.org/incident/2344647
2343514,"June 29, 2022",Ohio,Columbus,1500 block of Myrtle Ave,0,1,https://www.gunviolencearchive.org/incident/2343514
2343785,"June 29, 2022",Illinois,Chicago,6700 S block of Cottage Grove Ave,0,1,https://www.gunviolencearchive.org/incident/2343785
2344617,"June 29, 2022",Maryland,Baltimore,5300 block of Reisterstown Rd,0,1,https://www.gunviolencearchive.org/incident/2344617
2344615,"June 29, 2022",Maryland,Baltimore,500 block of Freeman St,0,1,https://www.gunviolencearchive.org/incident/2344615
2344613,"June 29, 2022",Illinois,Chicago,3200 block of W Cermak Rd,0,1,https://www.gunviolencearchive.org/incident/2344613
2344328,"June 29, 2022",Illinois,Chicago,2900 block of W Cermak Rd,0,1,https://www.gunviolencearchive.org/incident/2344328
2344602,"June 29, 2022",Illinois,Chicago,6500 block of S Green,0,1,https://www.gunviolencearchive.org/incident/2344602
2344585,"June 29, 2022",Iowa,Waterloo,800 block of Grant Ave,0,1,https://www.gunviolencearchive.org/incident/2344585
2344653,"June 29, 2022",Indiana,Indianapolis,3700 block of Guion Road,1,1,https://www.gunviolencearchive.org/incident/2344653
2344562,"June 29, 2022",Colorado,Aurora,E 19th Ave and Ceylon St,0,1,https://www.gunviolencearchive.org/incident/2344562
2343821,"June 29, 2022",Pennsylvania,Springfield,S State Rd and Meetinghouse Ln,1,0,https://www.gunviolencearchive.org/incident/2343821
2344314,"June 29, 2022",Illinois,Chicago,525 W 117th St,0,1,https://www.gunviolencearchive.org/incident/2344314
2344502,"June 29, 2022",Washington,Spokane,5701 N Assembly St,0,2,https://www.gunviolencearchive.org/incident/2344502
2344707,"June 29, 2022",Pennsylvania,Braddock,900 block of Cliff St,0,1,https://www.gunviolencearchive.org/incident/2344707
2345505,"June 29, 2022",Pennsylvania,Braddock (Rankin),5 Palisades Plaza,0,1,https://www.gunviolencearchive.org/incident/2345505
2343501,"June 29, 2022",Ohio,Cincinnati,1900 block of N Westwood Blvd,0,1,https://www.gunviolencearchive.org/incident/2343501
2345790,"June 29, 2022",Arizona,Kingman,700 block of S 6th St,0,3,https://www.gunviolencearchive.org/incident/2345790
2346415,"June 29, 2022",Mississippi,Laurel,MS-28 and Springhill Rd,0,1,https://www.gunviolencearchive.org/incident/2346415
2344505,"June 29, 2022",New York,Buffalo,Genesee St and Herman St,0,1,https://www.gunviolencearchive.org/incident/2344505
2344159,"June 29, 2022",New York,New York (Manhattan),E 95th St and Lexington Ave,1,0,https://www.gunviolencearchive.org/incident/2344159
2343710,"June 29, 2022",Louisiana,Kenner,1600 block of Newport Pl,0,1,https://www.gunviolencearchive.org/incident/2343710
2346371,"June 29, 2022",Louisiana,Baton Rouge,13636 Millerville Greens Blvd,0,1,https://www.gunviolencearchive.org/incident/2346371
2343438,"June 29, 2022",Louisiana,Shreveport,5454 W 70th St,0,1,https://www.gunviolencearchive.org/incident/2343438
2344481,"June 29, 2022",Oregon,Portland,9400 block of N Richmond Ave,0,1,https://www.gunviolencearchive.org/incident/2344481
2345446,"June 29, 2022",Wyoming,Gillette,Mackey Rd,0,1,https://www.gunviolencearchive.org/incident/2345446
2344598,"June 29, 2022",Arizona,Tucson,1502 W Ajo Way,1,0,https://www.gunviolencearchive.org/incident/2344598
2343517,"June 29, 2022",Colorado,Aurora,E 7th Ave and Dayton St,0,1,https://www.gunviolencearchive.org/incident/2343517
2345381,"June 29, 2022",North Carolina,Hickory,6th Ave SW,0,1,https://www.gunviolencearchive.org/incident/2345381
2344181,"June 29, 2022",New York,Saranac Lake,27 Bloomingdale Ave,1,0,https://www.gunviolencearchive.org/incident/2344181
2346433,"June 29, 2022",Montana,Lewistown,1200 block of 6th Ave N,1,0,https://www.gunviolencearchive.org/incident/2346433
2344449,"June 29, 2022",Idaho,Saint Maries (St Maries),1640 Washington Ave,1,0,https://www.gunviolencearchive.org/incident/2344449
2344410,"June 29, 2022",Tennessee,Cleveland,N/A,0,1,https://www.gunviolencearchive.org/incident/2344410
2345284,"June 29, 2022",California,Atwater,1800 N Buhach Rd,1,0,https://www.gunviolencearchive.org/incident/2345284
2344374,"June 29, 2022",North Carolina,Charlotte,6233 Old Sugar Creek Rd,0,1,https://www.gunviolencearchive.org/incident/2344374
2346303,"June 29, 2022",District of Columbia,Washington,3300 block of 5th St SE,0,1,https://www.gunviolencearchive.org/incident/2346303
2345314,"June 29, 2022",Kentucky,Leitchfield,252 Decker School Rd,1,0,https://www.gunviolencearchive.org/incident/2345314
2344359,"June 29, 2022",Virginia,Richmond,4100 block of North Ave,0,1,https://www.gunviolencearchive.org/incident/2344359
2344336,"June 29, 2022",Illinois,Chicago,3316 W Van Buren St,0,1,https://www.gunviolencearchive.org/incident/2344336
2344424,"June 29, 2022",Tennessee,Nashville,1020 Thompson Pl,1,0,https://www.gunviolencearchive.org/incident/2344424
2343190,"June 28, 2022",Arkansas,North Little Rock,201 W 22nd St,0,0,https://www.gunviolencearchive.org/incident/2343190
2343963,"June 28, 2022",Georgia,Valdosta,600 block of E Jane St,0,1,https://www.gunviolencearchive.org/incident/2343963
2343171,"June 28, 2022",New Jersey,Newark,Sussex Ave and Norfolk St,0,1,https://www.gunviolencearchive.org/incident/2343171
2342805,"June 28, 2022",Georgia,Warner Robins,85 GA-247,1,0,https://www.gunviolencearchive.org/incident/2342805
2343169,"June 28, 2022",North Carolina,Asheboro,Dunbar Bridge Rd,0,1,https://www.gunviolencearchive.org/incident/2343169
2344282,"June 28, 2022",Louisiana,Eunice,Jelks St and Ulysses St,0,1,https://www.gunviolencearchive.org/incident/2344282
2344280,"June 28, 2022",North Carolina,Burlington,600 block of Center Ave,0,1,https://www.gunviolencearchive.org/incident/2344280
2343080,"June 28, 2022",Kentucky,Louisville,Dixie Hwy and Ashby Ln,1,0,https://www.gunviolencearchive.org/incident/2343080
2348915,"June 28, 2022",Arkansas,Jonesboro,1400 block of Dana Debbie St,0,1,https://www.gunviolencearchive.org/incident/2348915
2343110,"June 28, 2022",New York,Buffalo,Decker St and Olympic Ave,0,2,https://www.gunviolencearchive.org/incident/2343110
2343082,"June 28, 2022",North Carolina,Charlotte,453 E 36th St,0,1,https://www.gunviolencearchive.org/incident/2343082
2343510,"June 28, 2022",Ohio,Columbus,Indianola Ave and E 7th Ave,1,0,https://www.gunviolencearchive.org/incident/2343510
2343029,"June 28, 2022",New York,Buffalo,NY-198 and Parkside Ave,1,1,https://www.gunviolencearchive.org/incident/2343029
